LS17	0	TRINITY_DN7409_c0_g1	ATG8	1.6E-91	1.7E-91	TRINITY_DN7409_c0_g1_i1	type:5prime_partial	len:176	1.17E-82	TRINITY_DN7409_c0_g1_i1.p1	GBRAP_RAT	Q:59-174_H:1-116_92.241%ID_E:6.09e-76	Gamma-aminobutyric acid receptor-associated protein|GABA(A) receptor-associated protein|ATG8 family.	Metazoa	PF02991.15	Autophagy protein Atg8 ubiquitin like	1.1E-48
LS19	0	TRINITY_DN32915_c0_g1	ATG8	2E-93	2.2E-93	TRINITY_DN32915_c0_g1_i1	type:5prime_partial	len:176	2.55E-83	TRINITY_DN32915_c0_g1_i1.p1	GBRAP_RAT	Q:59-174_H:1-116_93.103%ID_E:1.34e-76	Gamma-aminobutyric acid receptor-associated protein|GABA(A) receptor-associated protein|ATG8 family.	Metazoa	PF02991.15	Autophagy protein Atg8 ubiquitin like	1.6E-48
LS26	0	TRINITY_DN26548_c0_g1	ATG8	4.2E-90	4.7E-90	TRINITY_DN26548_c0_g1_i2	type:complete	len:118	1.82E-83	TRINITY_DN26548_c0_g1_i2.p1	GBRAP_RAT	Q:1-116_H:1-116_93.103%ID_E:8.14e-77	Gamma-aminobutyric acid receptor-associated protein|GABA(A) receptor-associated protein|ATG8 family.	Metazoa	PF02991.15	Autophagy protein Atg8 ubiquitin like	4.3E-49
LS29	0	TRINITY_DN38090_c0_g2	ATG8	8.3E-93	9.1E-93	TRINITY_DN38090_c0_g2_i1	type:5prime_partial	len:156	8.8E-84	TRINITY_DN38090_c0_g2_i1.p1	GBRAP_RAT	Q:39-154_H:1-116_93.103%ID_E:3.95e-77	Gamma-aminobutyric acid receptor-associated protein|GABA(A) receptor-associated protein|ATG8 family.	Metazoa	PF02991.15	Autophagy protein Atg8 ubiquitin like	1.1E-48
Md	0	TRINITY_DN69924_c10_g1	ATG8	2.4E-90	2.7E-90	TRINITY_DN69924_c10_g1_i2	type:complete	len:118	1.06E-83	TRINITY_DN69924_c10_g1_i2.p1	GBRAP_RAT	Q:1-116_H:1-116_93.966%ID_E:4.4e-77	Gamma-aminobutyric acid receptor-associated protein|GABA(A) receptor-associated protein|ATG8 family.	Metazoa	PF02991.15	Autophagy protein Atg8 ubiquitin like	3.1E-49
Ms	0	TRINITY_DN35158_c0_g2	ATG8	3.9E-90	4.3E-90	TRINITY_DN35158_c0_g2_i2	type:complete	len:118	1.82E-83	TRINITY_DN35158_c0_g2_i2.p1	GBRAP_RAT	Q:1-116_H:1-116_93.103%ID_E:8.14e-77	Gamma-aminobutyric acid receptor-associated protein|GABA(A) receptor-associated protein|ATG8 family.	Metazoa	PF02991.15	Autophagy protein Atg8 ubiquitin like	4.3E-49
Nc	0	TRINITY_DN58028_c0_g1	ATG8	3.8E-90	4.2E-90	TRINITY_DN58028_c0_g1_i1	type:complete	len:118	5.11E-83	TRINITY_DN58028_c0_g1_i1.p1	GBRAP_RAT	Q:1-116_H:1-116_93.966%ID_E:5.25e-77	Gamma-aminobutyric acid receptor-associated protein|GABA(A) receptor-associated protein|ATG8 family.	Metazoa	PF02991.15	Autophagy protein Atg8 ubiquitin like	3.1E-49
ncquant	0	TRINITY_DN30886_c0_g1	ATG8	3.2E-89	3.5E-89	TRINITY_DN30886_c0_g1_i5	type:complete	len:118	5.11E-83	TRINITY_DN30886_c0_g1_i5.p1	GBRAP_RAT	Q:1-116_H:1-116_93.966%ID_E:5.27e-77	Gamma-aminobutyric acid receptor-associated protein|GABA(A) receptor-associated protein|ATG8 family.	Metazoa	PF02991.16	Autophagy protein Atg8 ubiquitin like	3.4E-49
PG24	0	TRINITY_DN33176_c0_g2	ATG8	4.5E-90	5E-90	TRINITY_DN33176_c0_g2_i2	type:complete	len:118	1.82E-83	TRINITY_DN33176_c0_g2_i2.p1	GBRAP_RAT	Q:1-116_H:1-116_93.103%ID_E:8.14e-77	Gamma-aminobutyric acid receptor-associated protein|GABA(A) receptor-associated protein|ATG8 family.	Metazoa	PF02991.15	Autophagy protein Atg8 ubiquitin like	4.3E-49
Pi	0	TRINITY_DN44337_c0_g1	ATG8	6.5E-90	7.2E-90	TRINITY_DN44337_c0_g1_i1	type:complete	len:118	1.82E-83	TRINITY_DN44337_c0_g1_i1.p1	GBRAP_RAT	Q:1-116_H:1-116_93.103%ID_E:8.14e-77	Gamma-aminobutyric acid receptor-associated protein|GABA(A) receptor-associated protein|ATG8 family.	Metazoa	PF02991.15	Autophagy protein Atg8 ubiquitin like	4.3E-49
Rf	0	TRINITY_DN43057_c0_g2	ATG8	5.9E-90	6.5E-90	TRINITY_DN43057_c0_g2_i1	type:complete	len:118	1.82E-83	TRINITY_DN43057_c0_g2_i1.p1	GBRAP_RAT	Q:1-116_H:1-116_93.103%ID_E:8.14e-77	Gamma-aminobutyric acid receptor-associated protein|GABA(A) receptor-associated protein|ATG8 family.	Metazoa	PF02991.15	Autophagy protein Atg8 ubiquitin like	4.3E-49
Zn	0	TRINITY_DN55155_c0_g1	ATG8	8.2E-39	9.5E-39	TRINITY_DN55155_c0_g1_i1	type:5prime_partial	len:127	2.89E-38	TRINITY_DN55155_c0_g1_i1.p1	GBRAP_RAT	Q:14-125_H:5-116_46.429%ID_E:9.15e-35	Gamma-aminobutyric acid receptor-associated protein|GABA(A) receptor-associated protein|ATG8 family.	Metazoa	PF02991.15	Autophagy protein Atg8 ubiquitin like	9.6E-35
Zn	0	TRINITY_DN57850_c5_g1	ATG8	6.2E-90	7E-90	TRINITY_DN57850_c5_g1_i1	type:5prime_partial	len:162	7.36E-85	TRINITY_DN57850_c5_g1_i1.p1	GBRAP_RAT	Q:45-160_H:1-116_93.103%ID_E:2.11e-75	Gamma-aminobutyric acid receptor-associated protein|GABA(A) receptor-associated protein|ATG8 family.	Metazoa	PF02991.15	Autophagy protein Atg8 ubiquitin like	2.9E-48
Zn	0	TRINITY_DN64132_c0_g1	ATG8	1.5E-42	1.6E-42	TRINITY_DN64132_c0_g1_i1	type:5prime_partial	len:118	9.9E-42	TRINITY_DN64132_c0_g1_i1.p1	GBRAP_RAT	Q:4-116_H:5-117_52.212%ID_E:3.31e-39	Gamma-aminobutyric acid receptor-associated protein|GABA(A) receptor-associated protein|ATG8 family.	Metazoa	PF02991.15	Autophagy protein Atg8 ubiquitin like	1.9E-39
.	.	BGER028531-RA	ATG8	5.1E-91	5.6E-91	.	.	.	1.02E-83	.	GBRAP_RAT	4.25E-77	Gamma-aminobutyric acid receptor-associated protein|GABA(A) receptor-associated protein|ATG8 family.	.	.	.	.
.	.	Mnat_12800	ATG8	9.5E-91	1.1E-90	.	.	.	1.75E-83	.	GBRAP_RAT	7.85E-77	Gamma-aminobutyric acid receptor-associated protein|GABA(A) receptor-associated protein|ATG8 family.	.	.	.	.
.	.	Znev_13859	ATG8	5.3E-89	5.8E-89	.	.	.	5.21E-85	.	GBRAP_RAT	2E-75	Gamma-aminobutyric acid receptor-associated protein|GABA(A) receptor-associated protein|ATG8 family.	.	.	.	.
Bg	evidential	TRINITY_DN43246_c1_g2_i1	ATG8	1.2E-90	1.3E-90	aalen=117	22%	complete-utrbad;	1.02E-83	TRINITY_DN43246_c1_g2_i1.p1	GBRAP_RAT	Q:1-116_H:1-116_93.966%ID_E:4.4e-77	Gamma-aminobutyric acid receptor-associated protein|GABA(A) receptor-associated protein|ATG8 family.	Metazoa	PF02991.15	Autophagy protein Atg8 ubiquitin like	3.1E-49
Bo	evidential	TRINITY_DN55010_c4_g4_i1	ATG8	1.2E-90	1.3E-90	aalen=117	30%	complete-utrbad;	1.02E-83	TRINITY_DN55010_c4_g4_i1.p1	GBRAP_RAT	Q:1-116_H:1-116_93.966%ID_E:4.4e-77	Gamma-aminobutyric acid receptor-associated protein|GABA(A) receptor-associated protein|ATG8 family.	Metazoa	PF02991.15	Autophagy protein Atg8 ubiquitin like	3.1E-49
Ca	evidential	TRINITY_DN26812_c6_g1_i1	ATG8	8.2E-91	9E-91	aalen=117	38%	complete-utrbad;	1.02E-83	TRINITY_DN26812_c6_g1_i1.p1	GBRAP_RAT	Q:1-116_H:1-116_93.966%ID_E:4.4e-77	Gamma-aminobutyric acid receptor-associated protein|GABA(A) receptor-associated protein|ATG8 family.	Metazoa	PF02991.15	Autophagy protein Atg8 ubiquitin like	3.1E-49
Cb	evidential	TRINITY_DN67332_c6_g2_i1	ATG8	2.1E-90	2.3E-90	aalen=117	21%	complete-utrbad;	4.9E-83	TRINITY_DN67332_c6_g2_i1.p1	GBRAP_RAT	Q:1-116_H:1-116_93.966%ID_E:5.25e-77	Gamma-aminobutyric acid receptor-associated protein|GABA(A) receptor-associated protein|ATG8 family.	Metazoa	PF02991.15	Autophagy protein Atg8 ubiquitin like	3.1E-49
Cf	evidential	TRINITY_DN50869_c3_g2_i1	ATG8	3.4E-90	3.7E-90	aalen=117	31%	complete-utrbad;	1.75E-83	TRINITY_DN50869_c3_g2_i1.p1	GBRAP_RAT	Q:1-116_H:1-116_93.103%ID_E:8.14e-77	Gamma-aminobutyric acid receptor-associated protein|GABA(A) receptor-associated protein|ATG8 family.	Metazoa	PF02991.15	Autophagy protein Atg8 ubiquitin like	4.3E-49
Cm	evidential	TRINITY_DN38306_c0_g1_i1	ATG8	1E-90	1.1E-90	aalen=117	39%	complete-utrbad;	1.02E-83	TRINITY_DN38306_c0_g1_i1.p1	GBRAP_RAT	Q:1-116_H:1-116_93.966%ID_E:4.4e-77	Gamma-aminobutyric acid receptor-associated protein|GABA(A) receptor-associated protein|ATG8 family.	Metazoa	PF02991.15	Autophagy protein Atg8 ubiquitin like	3.1E-49
Kf	evidential	TRINITY_DN46290_c7_g1_i1	ATG8	2E-90	2.2E-90	aalen=117	31%	complete-utrbad;	4.9E-83	TRINITY_DN46290_c7_g1_i1.p1	GBRAP_RAT	Q:1-116_H:1-116_93.966%ID_E:5.25e-77	Gamma-aminobutyric acid receptor-associated protein|GABA(A) receptor-associated protein|ATG8 family.	Metazoa	PF02991.15	Autophagy protein Atg8 ubiquitin like	3.1E-49
LS05	evidential	TRINITY_DN26181_c0_g1_i3	ATG8	7.7E-90	8.5E-90	aalen=116	34%	complete-utrbad;	1.01E-82	TRINITY_DN26181_c0_g1_i3.p1	GBRAP_RAT	Q:1-116_H:1-116_93.103%ID_E:9.01e-77	Gamma-aminobutyric acid receptor-associated protein|GABA(A) receptor-associated protein|ATG8 family.	Metazoa	PF02991.15	Autophagy protein Atg8 ubiquitin like	4.2E-49
LS17	evidential	TRINITY_DN7409_c0_g1_i1	ATG8	1.1E-91	1.2E-91	aalen=175	54%	partial5-utrpoor;	1.13E-82	TRINITY_DN7409_c0_g1_i1.p1	GBRAP_RAT	Q:59-174_H:1-116_92.241%ID_E:6.09e-76	Gamma-aminobutyric acid receptor-associated protein|GABA(A) receptor-associated protein|ATG8 family.	Metazoa	PF02991.15	Autophagy protein Atg8 ubiquitin like	1.1E-48
LS19	evidential	TRINITY_DN32915_c0_g1_i1	ATG8	1.2E-93	1.3E-93	aalen=175	64%	partial5;	2.46E-83	TRINITY_DN32915_c0_g1_i1.p1	GBRAP_RAT	Q:59-174_H:1-116_93.103%ID_E:1.34e-76	Gamma-aminobutyric acid receptor-associated protein|GABA(A) receptor-associated protein|ATG8 family.	Metazoa	PF02991.15	Autophagy protein Atg8 ubiquitin like	1.6E-48
LS26	evidential	TRINITY_DN26548_c0_g1_i2	ATG8	3E-90	3.3E-90	aalen=117	35%	complete-utrbad;	1.75E-83	TRINITY_DN26548_c0_g1_i2.p1	GBRAP_RAT	Q:1-116_H:1-116_93.103%ID_E:8.14e-77	Gamma-aminobutyric acid receptor-associated protein|GABA(A) receptor-associated protein|ATG8 family.	Metazoa	PF02991.15	Autophagy protein Atg8 ubiquitin like	4.3E-49
LS29	evidential	TRINITY_DN38090_c0_g2_i1	ATG8	6.1E-93	6.7E-93	aalen=155	57%	partial5-utrpoor;	8.46E-84	TRINITY_DN38090_c0_g2_i1.p1	GBRAP_RAT	Q:39-154_H:1-116_93.103%ID_E:3.95e-77	Gamma-aminobutyric acid receptor-associated protein|GABA(A) receptor-associated protein|ATG8 family.	Metazoa	PF02991.15	Autophagy protein Atg8 ubiquitin like	1.1E-48
Md	evidential	TRINITY_DN69924_c10_g1_i2	ATG8	1.5E-90	1.7E-90	aalen=117	30%	complete-utrbad;	1.02E-83	TRINITY_DN69924_c10_g1_i2.p1	GBRAP_RAT	Q:1-116_H:1-116_93.966%ID_E:4.4e-77	Gamma-aminobutyric acid receptor-associated protein|GABA(A) receptor-associated protein|ATG8 family.	Metazoa	PF02991.15	Autophagy protein Atg8 ubiquitin like	3.1E-49
Ms	evidential	TRINITY_DN35158_c0_g2_i2	ATG8	2.9E-90	3.2E-90	aalen=117	33%	complete-utrbad;	1.75E-83	TRINITY_DN35158_c0_g2_i2.p1	GBRAP_RAT	Q:1-116_H:1-116_93.103%ID_E:8.14e-77	Gamma-aminobutyric acid receptor-associated protein|GABA(A) receptor-associated protein|ATG8 family.	Metazoa	PF02991.15	Autophagy protein Atg8 ubiquitin like	4.3E-49
Nc	evidential	TRINITY_DN58028_c0_g1_i2	ATG8	2.4E-90	2.6E-90	aalen=117	40%	complete-utrbad;	4.9E-83	TRINITY_DN58028_c0_g1_i2.p1	GBRAP_RAT	Q:1-116_H:1-116_93.966%ID_E:5.25e-77	Gamma-aminobutyric acid receptor-associated protein|GABA(A) receptor-associated protein|ATG8 family.	Metazoa	PF02991.15	Autophagy protein Atg8 ubiquitin like	3.1E-49
PG24	evidential	TRINITY_DN33176_c0_g2_i2	ATG8	2.9E-90	3.2E-90	aalen=117	40%	complete-utrbad;	1.75E-83	TRINITY_DN33176_c0_g2_i2.p1	GBRAP_RAT	Q:1-116_H:1-116_93.103%ID_E:8.14e-77	Gamma-aminobutyric acid receptor-associated protein|GABA(A) receptor-associated protein|ATG8 family.	Metazoa	PF02991.15	Autophagy protein Atg8 ubiquitin like	4.3E-49
Pi	evidential	TRINITY_DN44337_c0_g1_i1	ATG8	4.3E-90	4.7E-90	aalen=117	33%	complete-utrbad;	1.75E-83	TRINITY_DN44337_c0_g1_i1.p1	GBRAP_RAT	Q:1-116_H:1-116_93.103%ID_E:8.14e-77	Gamma-aminobutyric acid receptor-associated protein|GABA(A) receptor-associated protein|ATG8 family.	Metazoa	PF02991.15	Autophagy protein Atg8 ubiquitin like	4.3E-49
Rf	evidential	TRINITY_DN43057_c0_g2_i1	ATG8	3.6E-90	3.9E-90	aalen=117	32%	complete-utrbad;	1.75E-83	TRINITY_DN43057_c0_g2_i1.p1	GBRAP_RAT	Q:1-116_H:1-116_93.103%ID_E:8.14e-77	Gamma-aminobutyric acid receptor-associated protein|GABA(A) receptor-associated protein|ATG8 family.	Metazoa	PF02991.15	Autophagy protein Atg8 ubiquitin like	4.3E-49
Zn	evidential	TRINITY_DN55155_c0_g1_i1	ATG8	5.8E-39	6.7E-39	aalen=121	89%	complete;	2.65E-38	TRINITY_DN55155_c0_g1_i1.p1	GBRAP_RAT	Q:14-125_H:5-116_46.429%ID_E:9.15e-35	Gamma-aminobutyric acid receptor-associated protein|GABA(A) receptor-associated protein|ATG8 family.	Metazoa	PF02991.15	Autophagy protein Atg8 ubiquitin like	9.6E-35
Zn	evidential	TRINITY_DN55155_c0_g1_i2	ATG8	5.8E-39	6.7E-39	aalen=121	89%	complete;	2.65E-38	TRINITY_DN55155_c0_g1_i2.p1	GBRAP_RAT	Q:14-125_H:5-116_46.429%ID_E:9.15e-35	Gamma-aminobutyric acid receptor-associated protein|GABA(A) receptor-associated protein|ATG8 family.	Metazoa	PF02991.15	Autophagy protein Atg8 ubiquitin like	9.6E-35
Zn	evidential	TRINITY_DN55155_c0_g1_i4	ATG8	6.4E-39	6.9E-39	aalen=118	92%	partial5;	2.05E-38	TRINITY_DN55155_c0_g1_i4.p1	GBRAP_RAT	Q:6-117_H:5-116_46.429%ID_E:6.42e-35	Gamma-aminobutyric acid receptor-associated protein|GABA(A) receptor-associated protein|ATG8 family.	Metazoa	PF02991.15	Autophagy protein Atg8 ubiquitin like	7.6E-35
Zn	evidential	TRINITY_DN55155_c0_g1_i7	ATG8	8E-38	8.6E-38	aalen=118	92%	partial5;	1.55E-37	TRINITY_DN55155_c0_g1_i7.p1	GBRAP_RAT	Q:6-117_H:5-116_45.536%ID_E:5.29e-34	Gamma-aminobutyric acid receptor-associated protein|GABA(A) receptor-associated protein|ATG8 family.	Metazoa	PF02991.15	Autophagy protein Atg8 ubiquitin like	7E-35
Zn	evidential	TRINITY_DN57850_c5_g1_i1	ATG8	3E-90	3.4E-90	aalen=161	52%	partial5-utrpoor;	7.07E-85	TRINITY_DN57850_c5_g1_i1.p1	GBRAP_RAT	Q:45-160_H:1-116_93.103%ID_E:2.11e-75	Gamma-aminobutyric acid receptor-associated protein|GABA(A) receptor-associated protein|ATG8 family.	Metazoa	PF02991.15	Autophagy protein Atg8 ubiquitin like	2.9E-48
Zn	evidential	TRINITY_DN64132_c0_g1_i1	ATG8	7.3E-43	7.9E-43	aalen=117	97%	partial5;	9.52E-42	TRINITY_DN64132_c0_g1_i1.p1	GBRAP_RAT	Q:4-116_H:5-117_52.212%ID_E:3.31e-39	Gamma-aminobutyric acid receptor-associated protein|GABA(A) receptor-associated protein|ATG8 family.	Metazoa	PF02991.15	Autophagy protein Atg8 ubiquitin like	1.9E-39
Bg	0	TRINITY_DN43050_c3_g1	ATG8	2E-23	2.4E-23	TRINITY_DN43050_c3_g1_i1	type:complete	len:149	2.53E-23	TRINITY_DN43050_c3_g1_i1.p1	MLP3C_HUMAN	Q:38-146_H:22-130_64.22%ID_E:5.25e-50	Microtubule-associated proteins 1A/1B light chain 3C|Autophagy-related protein LC3 C|Autophagy-related ubiquitin-like modifier LC3 C|MAP1 light chain 3-like protein 3|MAP1A/MAP1B light chain 3 C|Microtubule-associated protein 1 light chain 3 gamma|ATG8 family.	Metazoa	PF02991.15	Autophagy protein Atg8 ubiquitin like	1.2E-37
Bo	0	TRINITY_DN50654_c0_g1	ATG8	4.9E-19	5.6E-19	TRINITY_DN50654_c0_g1_i2	type:complete	len:128	1.39E-20	TRINITY_DN50654_c0_g1_i2.p1	MLP3C_HUMAN	Q:17-122_H:22-127_66.981%ID_E:4.76e-50	Microtubule-associated proteins 1A/1B light chain 3C|Autophagy-related protein LC3 C|Autophagy-related ubiquitin-like modifier LC3 C|MAP1 light chain 3-like protein 3|MAP1A/MAP1B light chain 3 C|Microtubule-associated protein 1 light chain 3 gamma|ATG8 family.	Metazoa	PF02991.15	Autophagy protein Atg8 ubiquitin like	5.3E-35
boquant	0	TRINITY_DN38171_c0_g3	ATG8	3.2E-18	3.6E-18	TRINITY_DN38171_c0_g3_i2	type:complete	len:128	1.39E-20	TRINITY_DN38171_c0_g3_i2.p2	MLP3C_HUMAN	Q:17-122_H:22-127_66.981%ID_E:4.78e-50	Microtubule-associated proteins 1A/1B light chain 3C|Autophagy-related protein LC3 C|Autophagy-related ubiquitin-like modifier LC3 C|MAP1 light chain 3-like protein 3|MAP1A/MAP1B light chain 3 C|Microtubule-associated protein 1 light chain 3 gamma|ATG8 family.	Metazoa	PF02991.16	Autophagy protein Atg8 ubiquitin like	5.7E-35
Ca	0	TRINITY_DN28735_c1_g4	ATG8	6.6E-25	7.7E-25	TRINITY_DN28735_c1_g4_i1	type:complete	len:138	1.28E-23	TRINITY_DN28735_c1_g4_i1.p1	MLP3C_HUMAN	Q:17-132_H:11-127_60.684%ID_E:1.46e-49	Microtubule-associated proteins 1A/1B light chain 3C|Autophagy-related protein LC3 C|Autophagy-related ubiquitin-like modifier LC3 C|MAP1 light chain 3-like protein 3|MAP1A/MAP1B light chain 3 C|Microtubule-associated protein 1 light chain 3 gamma|ATG8 family.	Metazoa	PF02991.15	Autophagy protein Atg8 ubiquitin like	7E-38
Cb	0	TRINITY_DN67697_c2_g2	ATG8	8.5E-25	1E-24	TRINITY_DN67697_c2_g2_i1	type:complete	len:138	1.52E-23	TRINITY_DN67697_c2_g2_i1.p1	MLP3C_HUMAN	Q:17-135_H:11-133_61.789%ID_E:5.08e-51	Microtubule-associated proteins 1A/1B light chain 3C|Autophagy-related protein LC3 C|Autophagy-related ubiquitin-like modifier LC3 C|MAP1 light chain 3-like protein 3|MAP1A/MAP1B light chain 3 C|Microtubule-associated protein 1 light chain 3 gamma|ATG8 family.	Metazoa	PF02991.15	Autophagy protein Atg8 ubiquitin like	1.5E-38
Cf	0	TRINITY_DN48871_c2_g2	ATG8	1.2E-25	1.4E-25	TRINITY_DN48871_c2_g2_i1	type:complete	len:138	1.9E-24	TRINITY_DN48871_c2_g2_i1.p2	MLP3C_HUMAN	Q:17-137_H:11-133_60.163%ID_E:1.46e-51	Microtubule-associated proteins 1A/1B light chain 3C|Autophagy-related protein LC3 C|Autophagy-related ubiquitin-like modifier LC3 C|MAP1 light chain 3-like protein 3|MAP1A/MAP1B light chain 3 C|Microtubule-associated protein 1 light chain 3 gamma|ATG8 family.	Metazoa	PF02991.15	Autophagy protein Atg8 ubiquitin like	1.1E-37
Cm	0	TRINITY_DN33122_c4_g3	ATG8	1E-24	1.2E-24	TRINITY_DN33122_c4_g3_i1	type:complete	len:138	1.29E-23	TRINITY_DN33122_c4_g3_i1.p1	MLP3C_HUMAN	Q:17-132_H:11-127_61.538%ID_E:4.89e-50	Microtubule-associated proteins 1A/1B light chain 3C|Autophagy-related protein LC3 C|Autophagy-related ubiquitin-like modifier LC3 C|MAP1 light chain 3-like protein 3|MAP1A/MAP1B light chain 3 C|Microtubule-associated protein 1 light chain 3 gamma|ATG8 family.	Metazoa	PF02991.15	Autophagy protein Atg8 ubiquitin like	7E-38
cmquant	0	TRINITY_DN3609_c0_g1	ATG8	2E-24	2.3E-24	TRINITY_DN3609_c0_g1_i3	type:complete	len:138	1.29E-23	TRINITY_DN3609_c0_g1_i3.p1	MLP3C_HUMAN	Q:17-132_H:11-127_61.538%ID_E:4.91e-50	Microtubule-associated proteins 1A/1B light chain 3C|Autophagy-related protein LC3 C|Autophagy-related ubiquitin-like modifier LC3 C|MAP1 light chain 3-like protein 3|MAP1A/MAP1B light chain 3 C|Microtubule-associated protein 1 light chain 3 gamma|ATG8 family.	Metazoa	PF02991.16	Autophagy protein Atg8 ubiquitin like	7.5E-38
Kf	0	TRINITY_DN48155_c2_g2	ATG8	9.4E-25	1.1E-24	TRINITY_DN48155_c2_g2_i1	type:complete	len:138	4.2E-23	TRINITY_DN48155_c2_g2_i1.p1	MLP3C_HUMAN	Q:17-135_H:11-133_61.789%ID_E:8.13e-51	Microtubule-associated proteins 1A/1B light chain 3C|Autophagy-related protein LC3 C|Autophagy-related ubiquitin-like modifier LC3 C|MAP1 light chain 3-like protein 3|MAP1A/MAP1B light chain 3 C|Microtubule-associated protein 1 light chain 3 gamma|ATG8 family.	Metazoa	PF02991.15	Autophagy protein Atg8 ubiquitin like	1.5E-37
LS05	0	TRINITY_DN31486_c0_g2	ATG8	3.9E-26	4.3E-26	TRINITY_DN31486_c0_g2_i1	type:5prime_partial	len:160	2.27E-24	TRINITY_DN31486_c0_g2_i1.p1	MLP3C_HUMAN	Q:39-159_H:11-133_60.163%ID_E:5.28e-51	Microtubule-associated proteins 1A/1B light chain 3C|Autophagy-related protein LC3 C|Autophagy-related ubiquitin-like modifier LC3 C|MAP1 light chain 3-like protein 3|MAP1A/MAP1B light chain 3 C|Microtubule-associated protein 1 light chain 3 gamma|ATG8 family.	Metazoa	PF02991.15	Autophagy protein Atg8 ubiquitin like	1.5E-37
LS17	0	TRINITY_DN40716_c2_g1	ATG8	2.1E-26	2.5E-26	TRINITY_DN40716_c2_g1_i1	type:complete	len:158	5.11E-25	TRINITY_DN40716_c2_g1_i1.p1	MLP3C_HUMAN	Q:37-157_H:11-133_60.976%ID_E:1.83e-51	Microtubule-associated proteins 1A/1B light chain 3C|Autophagy-related protein LC3 C|Autophagy-related ubiquitin-like modifier LC3 C|MAP1 light chain 3-like protein 3|MAP1A/MAP1B light chain 3 C|Microtubule-associated protein 1 light chain 3 gamma|ATG8 family.	Metazoa	PF02991.15	Autophagy protein Atg8 ubiquitin like	3.3E-38
LS19	0	TRINITY_DN41911_c2_g7	ATG8	4.3E-25	5E-25	TRINITY_DN41911_c2_g7_i1	type:complete	len:160	6.13E-24	TRINITY_DN41911_c2_g7_i1.p1	MLP3C_HUMAN	Q:39-154_H:11-127_60.684%ID_E:7.43e-50	Microtubule-associated proteins 1A/1B light chain 3C|Autophagy-related protein LC3 C|Autophagy-related ubiquitin-like modifier LC3 C|MAP1 light chain 3-like protein 3|MAP1A/MAP1B light chain 3 C|Microtubule-associated protein 1 light chain 3 gamma|ATG8 family.	Metazoa	PF02991.15	Autophagy protein Atg8 ubiquitin like	9.1E-38
LS26	0	TRINITY_DN39345_c0_g1	ATG8	7.2E-26	8E-26	TRINITY_DN39345_c0_g1_i1	type:5prime_partial	len:158	3.25E-24	TRINITY_DN39345_c0_g1_i1.p1	MLP3C_HUMAN	Q:37-157_H:11-133_60.163%ID_E:4.11e-51	Microtubule-associated proteins 1A/1B light chain 3C|Autophagy-related protein LC3 C|Autophagy-related ubiquitin-like modifier LC3 C|MAP1 light chain 3-like protein 3|MAP1A/MAP1B light chain 3 C|Microtubule-associated protein 1 light chain 3 gamma|ATG8 family.	Metazoa	PF02991.15	Autophagy protein Atg8 ubiquitin like	1.6E-37
LS29	0	TRINITY_DN35741_c6_g2	ATG8	1.1E-25	1.3E-25	TRINITY_DN35741_c6_g2_i2	type:complete	len:162	2.12E-24	TRINITY_DN35741_c6_g2_i2.p1	MLP3C_HUMAN	Q:41-161_H:11-133_59.35%ID_E:3.13e-50	Microtubule-associated proteins 1A/1B light chain 3C|Autophagy-related protein LC3 C|Autophagy-related ubiquitin-like modifier LC3 C|MAP1 light chain 3-like protein 3|MAP1A/MAP1B light chain 3 C|Microtubule-associated protein 1 light chain 3 gamma|ATG8 family.	Metazoa	PF02991.15	Autophagy protein Atg8 ubiquitin like	1.6E-37
Md	0	TRINITY_DN47194_c0_g1	ATG8	1.7E-23	2E-23	TRINITY_DN47194_c0_g1_i1	type:complete	len:138	6.14E-23	TRINITY_DN47194_c0_g1_i1.p1	MLP3C_HUMAN	Q:17-137_H:11-133_60.163%ID_E:1.6e-50	Microtubule-associated proteins 1A/1B light chain 3C|Autophagy-related protein LC3 C|Autophagy-related ubiquitin-like modifier LC3 C|MAP1 light chain 3-like protein 3|MAP1A/MAP1B light chain 3 C|Microtubule-associated protein 1 light chain 3 gamma|ATG8 family.	Metazoa	PF02991.15	Autophagy protein Atg8 ubiquitin like	5.5E-37
Ms	0	TRINITY_DN38296_c4_g2	ATG8	4.9E-26	5.7E-26	TRINITY_DN38296_c4_g2_i1	type:complete	len:138	1.9E-25	TRINITY_DN38296_c4_g2_i1.p1	MLP3C_HUMAN	Q:17-137_H:11-133_60.163%ID_E:1.7e-51	Microtubule-associated proteins 1A/1B light chain 3C|Autophagy-related protein LC3 C|Autophagy-related ubiquitin-like modifier LC3 C|MAP1 light chain 3-like protein 3|MAP1A/MAP1B light chain 3 C|Microtubule-associated protein 1 light chain 3 gamma|ATG8 family.	Metazoa	PF02991.15	Autophagy protein Atg8 ubiquitin like	3.1E-37
